2018,100,Tyler Johnson,PHX,15,38,48,19,11.1,2.8,2.4,1,0.5,1.4,55.2,1.8,0.002,19.1,9.4,0,0,0
2018,100,Trey Burke,DAL,13,29,46,8,11.1,2,2.8,0.6,0.1,0.8,49.1,0.9,0.001,24.6,10.5,0,0,0
2018,100,DeAndre Jordan,NYK,14,46,45,20,11,13.9,2,0.7,1.1,2.3,66.9,0,0.002,14.4,15,1,0,0
2018,100,DeMarcus Cousins,GSW,1,2,47,2,11,7.5,4,0.5,0.5,1,47.7,1.5,0.007,29.4,15.4,4,1,0
2018,100,J.J. Barea,DAL,13,38,46,20,10.9,2.5,5.6,0.6,0,1.9,49.5,1,0.001,26.3,13.1,0,0,0
2018,100,Tyreke Evans,IND,3,42,46,27,10.9,2.7,2.3,1,0.2,1.8,49.6,1.2,0.002,26.6,8.7,0,0,0
2018,100,Gordon Hayward,BOS,5,42,47,25,10.9,4.6,3.5,0.9,0.2,1.5,53.5,1.2,0.002,18.4,10.7,1,0,0
2018,100,DeMarre Carroll,BKN,6,36,48,20,10.9,5,1.1,0.3,0.1,1.1,54.2,1.6,0.002,18.8,9,0,0,0
2018,100,JaVale McGee,LAL,9,41,48,23,10.9,6.9,0.8,0.7,2.2,1.4,60.3,0,0.002,19,12.3,0,0,0
2018,100,Jeremy Lin,TOR,2,41,48,12,10.8,2.4,3.6,0.8,0.1,2,60.3,0.9,0.001,22,11.9,0,0,0
2018,100,Marco Belinelli,SAS,6,46,48,26,10.8,2.3,1.9,0.5,0.1,0.8,56.6,1.9,0.001,19.5,8.3,0,0,0
2018,100,Taj Gibson,MIN,11,45,46,22,10.7,6.9,1.3,0.8,0.6,1,60.5,0.2,0.001,15.8,10.5,0,0,0
2018,100,JaMychal Green,LAC,7,35,46,11,10.4,6.7,0.9,0.9,0.7,1.7,58.5,0.9,0.001,20,11,0,0,0
2018,100,Alex Len,ATL,12,42,46,13,10.4,5.7,1,0.3,1,1.5,54.8,0.5,0.001,21.5,9.2,0,0,0
2018,100,Justin Holiday,MEM,14,47,47,11,10.4,4.1,2,1.7,0.5,1.3,51.3,2.2,0.002,15.2,7.3,0,0,0
